ean13,source
5130024000108,openfacts
5130031024005,item_master
5130052401502,openfacts
5130072001331,openfacts
5130101140451,openfacts
5130101605608,openfacts
5130113085405,openfacts
5130133001201,openfacts
5130147640410,openfacts
5130465000040,openfacts
5130500250034,openfacts
5130550000009,item_master
5130630000035,openfacts
5130865733890,openfacts
5130993112574,openfacts
5131120095135,openfacts
5132021111818,item_master
5132021111832,item_master
5132021111917,item_master
5132021111931,item_master
5132021113157,item_master
5132021113294,item_master
5132021113317,item_master
5132021113331,item_master
5132021113348,item_master
5132021113355,item_master
5132021113416,item_master
5132110437966,openfacts
5132111618227,openfacts
5132120119791,openfacts
5132170877214,openfacts
5132212216131,openfacts
5132226100037,openfacts
5132403000006,openfacts
5132466200030,openfacts
5132473400195,openfacts
5132531390048,openfacts
5132544430083,openfacts
5132776500011,openfacts
5133226894346,openfacts
5133423800683,openfacts
5133550629676,openfacts
5133558007391,openfacts
5133948031173,openfacts
5134029004413,openfacts
5134110647864,openfacts
5134464000025,openfacts
5134498916156,openfacts
5135490643408,openfacts
5136113115708,openfacts
5136143731534,openfacts
5136195867014,openfacts
5136200078008,openfacts
5136217782677,openfacts
5136220066351,openfacts
5136756931659,openfacts
5136900072016,openfacts
5136990161966,openfacts
5137007414808,openfacts
5137075159083,openfacts
5137150853868,openfacts
5137228807403,openfacts
5137440334558,openfacts
5137479977771,openfacts
5138126236241,openfacts
5138396602012,openfacts
5138861525389,openfacts
5139000321169,openfacts
