ean13,description,created_at,modified_at
6430010173366,Satamuna Luomu Munia 6 348g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010178064,Satamuna Laidunmunia 348 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010300106,Wibox Pepparkakor,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010714545,Patu Tonnikalapaloja vedessä,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010719502,Patu Lähdevesi 500ml,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010960157,Kutun gouda,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010960249,Saloniemen juustola Lehmän raakamaito,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010960294,Apuvirta Luonnon Jogurtti,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430010960317,Saloniemen Juustola Mielihalu luonnonjogurtti 450 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011152148,Jukola Food Oy Jukolan Mustajussi,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011740031,Sun Spelt Spelttimanna,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011740048,Sunspelt Spelttipuurohiutale,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011740529,Sunspelt Spelttilakupatukka,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011740574,Sunspelt Spelttimuro,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011744008,Sunspelt Spelttinäkkileipä,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011749850,Sun Spelt Kaakaospelttimuro,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810086,Spice Up Kookosmaito,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810093,Spice Up Kookosmaito,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810154,Spice Up Makea Thai Chilikastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810208,Spice Up Red Curry,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810222,Spice up! Inkivääritahna,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810437,Spice Up! Kalakastike 200ml,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810543,Spice Up! Bambuversoviipaleet,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810659,Up! Punainen Thai Curry Kastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810673,Up! Hapanimeläkastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810680,Spice Up! Chili & Valkosipuli Kastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810758,Spice Up! Valkosipulitahna,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011810796,Spice Up! Makea Chilikastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011811069,Spice Up Szechuan kastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011811106,spiceup! Nuudeli,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011811298,Spice Up! Satay Kastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011811663,Spice Up Chow mein kastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011812608,Spice Up! Panang Currytahna,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011813346,Spice up! Hoi sin kastike,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
6430011813384,Spice Up Kokoscreme 165ml,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
