ean13,description,created_at,modified_at
9786230034701,Buku 3,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9786243974308,Bonne Maman Le cookie chocolat eclats de noisettes 225 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9786257579063,Team elt Publishing COOL English 3 Test Book,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9786257732864,Nescafe sütlü köpüklü,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9786292917486,TrueScan automated test TrueScan OFF connectivity test 2026-04-10T23:37:28Z,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
