ean13,description,created_at,modified_at
9782600000017,Jumbo Pan De Molde Multigrano,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9782606009991,La paroisse satanique,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9782606012052,à supprimer,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9782606013394,Livre de bio,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9782606013837,Livre de math,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9782607001314,Voc Allemand,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9782608123015,"La Bible: Segond 21, L'original,",2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
