ean13,description,created_at,modified_at
8400000000017,Mix de picos aove,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000024,Casa Rica Pan Artesanal,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000031,agromart Cocktail crunchi,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000048,Mundioliva Aceite de oliva virgen extra,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000055,Pan Nosco Bizcochada,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000062,ADULTS Criniera spain 200 ml and 150 gm,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000086,Miel cruda,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000093,Roquetes de Vino,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000109,Miel de romero,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000116,Panettone,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000147,Formatge Agromart Madurat,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000208,Dulces Jera,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000222,crema di arachidi,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000246,Almagre Truchas de guayaba,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000277,Pelotas de Navidad,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000567,Chocolate Blanco Panela 42% cacao,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000598,"leon the baker Pan artesano, natural, sin gluten",2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000710,Embutidos Sprungmann Salchicha bockwurst,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000734,Formatge delicies de cabra,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000758,agromart balear Cacahuetes con closca torrat sense sal,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000772,Agromart Balear Membrillo casero,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000802,Agromart Balear Llegum fesol,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000000970,Bandeja de pasas sin pipas,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000001236,Fruita llepolia pot vidre,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000001281,Datil confitats sense pinyol,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000001311,Nueces 130 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
8400000001335,agromart Avellana torrada pot 180gr,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
