ean13,description,created_at,modified_at
9799014398029,La boulangère Tartines quinoa et graines,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9799015710332,La P'tite Ferme Riz au lait caramel 160g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9799032073670,Mamie Nova Fondant chocolat,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9799099830346,Natur pur Bio Gouda,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
