ean13,description,created_at,modified_at
9785041159689,www.inspira.ru Как ты умрешь,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9785094600503,Hyvä suomalainen arkijogurtti mansikka-banaani 1 kg,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
