ean13,description,created_at,modified_at
9787401379621,Fraser Reynolds Cheeseburger Pasta,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9787402734009,Tropik b&s mix 1 l,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9787408201055,Ensaimada,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9787408201222,Ensaimada vacia can pons,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9787418101062,yum yum vegetable flavor nudeln 1pcs,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9787461062105,Casabe Paul Premium Onzas,2026-09-16T17:42:53Z,2026-09-16T17:53:12Z
9787493601266,All Seasons Tomaten passiert 500g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
