ean13,description,created_at,modified_at
9786833451653,Core,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9786891006123,Health Ade Kombucha,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
