ean13,description,created_at,modified_at
9789271379626,CAMPING BAG 50L,2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
9789278379612,CAMPING BAG 80+5L,2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
9789278379681,CAMPING BAG 75+5L,2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
9789292835910,MY LITTLE WORLD (ENG),2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
