ean13,description,created_at,modified_at
9790707053003,Livre de guitare,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9790761161812,Grand frais Cœur de saumon,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
