ean13,description,created_at,modified_at
9790532109203,Milka Mælkesnitte 27 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9790543567986,L'apprenti accordéoniste (volume 1),2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9790560050621,Tapenade aux Olives vertes 90 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
9790571010218,MEB foods Wholemeal pita pockets,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
