ean13,description,created_at,modified_at
4390040451679,Toast rustico dinkel,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4390834479483,Fitness Bio,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4391129002072,Donegal Catch battered cod,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4391812006097,Conejo,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4392041000016,Kavli Johnnys senap sötstark,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4392113445257,Youfoodz Creamy garlic chicken Kyiv with chips & broccoli,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4392165019871,Gram Roasted Pattani 200 g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4392181800057,premier protein Winter Mint Chocolate Protein Shake,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4392448234618,Urban food bowl Quinoasallad och falafel,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4392893755317,Cornet à glace,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4393064451922,Nature Hight protein milk,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4393064764916,Mbudjet Red thai chicken curry,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4393089526889,Lidl Crownfield müesli crunchy,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4393536546354,Bonjour Bakery Chocolate Chunk Sea Salt 8 oz,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4394019139933,Migros Tartare de saumon,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4394168001587,Menet Délices 500g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4394552180829,Fulfill Peanut & caramel protein bar,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4394703464068,Nestlé GOODNES PRO BIÓTICOS 140g,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4394734419358,Nick‘s Chololate wafer,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4395346937230,JACQUET MINI BROWNI HAZELNUT 150 GRAM,2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
4395618632993,Nestlé Ricoré,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4395706072144,LU Granola,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4396574289849,Yogurth natural,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4397089423124,Gourmet Fuel Protein pancakes with maple syrup and strawberries,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4397869456533,Addict ISO whey,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4398211201597,Maison fayard Les minis lyonnais au beauforts,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4398333656565,Kub or,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4398373384114,Jumbo crunch,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4398600463575,SNACKRITE LENTI Chips SEA SALT 6 pack,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4398600463582,Snackrite Lentil chips bbq,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4398777112283,Conad Muffin con pepite di cioccolato 6 pezzi,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4399365675005,Switzella peanutbutter,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4399901259355,HT FRANKFURTERS CLASSIC 200 G,2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
4399901259379,HT FRANKFURTERS WITH CHEESE 200 G,2026-09-17T13:43:43Z,2026-09-17T13:43:43Z
4399901840201,Bio Salami Klassik,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4399902000307,Glück Johannisbeere,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4399902002905,Glück Brombeeren Passiert,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4399941074024,Barney Almond butter,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
4399999012566,Το Μάννα Mini toast,2026-09-16T17:42:53Z,2026-09-16T17:42:53Z
